#Diff in means pdf cdf
#  x      p(x)     cdf(x) 
       -0.60761        0.0019937        0.00017897  
       -0.60631        0.0020163        0.00018153  
       -0.60501        0.0020392        0.00018412  
       -0.60371        0.0020623        0.00018673  
        -0.6024        0.0020856        0.00018938  
        -0.6011        0.0021092        0.00019206  
        -0.5998         0.002133        0.00019477  
        -0.5985        0.0021571        0.00019751  
       -0.59719        0.0021814        0.00020028  
       -0.59589        0.0022059        0.00020308  
       -0.59459        0.0022308        0.00020591  
       -0.59329        0.0022558        0.00020877  
       -0.59198        0.0022812        0.00021167  
       -0.59068        0.0023068         0.0002146  
       -0.58938        0.0023326        0.00021756  
       -0.58807        0.0023587        0.00022055  
       -0.58677        0.0023851        0.00022358  
       -0.58547        0.0024118        0.00022664  
       -0.58417        0.0024387        0.00022974  
       -0.58286        0.0024659        0.00023287  
       -0.58156        0.0024934        0.00023604  
       -0.58026        0.0025212        0.00023924  
       -0.57896        0.0025492        0.00024247  
       -0.57765        0.0025776        0.00024575  
       -0.57635        0.0026062        0.00024906  
       -0.57505        0.0026351         0.0002524  
       -0.57375        0.0026643        0.00025578  
       -0.57244        0.0026938         0.0002592  
       -0.57114        0.0027236        0.00026266  
       -0.56984        0.0027537        0.00026616  
       -0.56854        0.0027841        0.00026969  
       -0.56723        0.0028148        0.00027327  
       -0.56593        0.0028459        0.00027688  
       -0.56463        0.0028772        0.00028054  
       -0.56333        0.0029089        0.00028423  
       -0.56202        0.0029408        0.00028796  
       -0.56072        0.0029731        0.00029174  
       -0.55942        0.0030057        0.00029555  
       -0.55812        0.0030387        0.00029941  
       -0.55681         0.003072        0.00030331  
       -0.55551        0.0031056        0.00030726  
       -0.55421        0.0031395        0.00031124  
       -0.55291        0.0031738        0.00031527  
        -0.5516        0.0032084        0.00031935  
        -0.5503        0.0032434        0.00032347  
         -0.549        0.0032787        0.00032763  
        -0.5477        0.0033143        0.00033184  
       -0.54639        0.0033504        0.00033609  
       -0.54509        0.0033867        0.00034039  
       -0.54379        0.0034235        0.00034474  
       -0.54249        0.0034606        0.00034914  
       -0.54118         0.003498        0.00035358  
       -0.53988        0.0035359        0.00035807  
       -0.53858        0.0035741        0.00036261  
       -0.53728        0.0036126        0.00036719  
       -0.53597        0.0036516        0.00037183  
       -0.53467        0.0036909        0.00037652  
       -0.53337        0.0037307        0.00038126  
       -0.53207        0.0037708        0.00038604  
       -0.53076        0.0038113        0.00039088  
       -0.52946        0.0038522        0.00039578  
       -0.52816        0.0038935        0.00040072  
       -0.52686        0.0039352        0.00040572  
       -0.52555        0.0039773        0.00041077  
       -0.52425        0.0040198        0.00041587  
       -0.52295        0.0040628        0.00042103  
       -0.52165        0.0041061        0.00042625  
       -0.52034        0.0041499        0.00043152  
       -0.51904        0.0041941        0.00043684  
       -0.51774        0.0042387        0.00044223  
       -0.51644        0.0042838        0.00044767  
       -0.51513        0.0043293        0.00045317  
       -0.51383        0.0043752        0.00045872  
       -0.51253        0.0044215        0.00046434  
       -0.51123        0.0044684        0.00047001  
       -0.50992        0.0045156        0.00047575  
       -0.50862        0.0045633        0.00048154  
       -0.50732        0.0046115         0.0004874  
       -0.50602        0.0046601        0.00049332  
       -0.50471        0.0047092         0.0004993  
       -0.50341        0.0047588        0.00050534  
       -0.50211        0.0048088        0.00051145  
       -0.50081        0.0048594        0.00051762  
        -0.4995        0.0049104        0.00052386  
        -0.4982        0.0049618        0.00053016  
        -0.4969        0.0050138        0.00053653  
        -0.4956        0.0050663        0.00054296  
       -0.49429        0.0051192        0.00054947  
       -0.49299        0.0051727        0.00055603  
       -0.49169        0.0052266        0.00056267  
       -0.49039        0.0052811        0.00056938  
       -0.48908        0.0053361        0.00057616  
       -0.48778        0.0053916        0.00058301  
       -0.48648        0.0054476        0.00058993  
       -0.48518        0.0055042        0.00059692  
       -0.48387        0.0055613        0.00060398  
       -0.48257        0.0056189        0.00061112  
       -0.48127         0.005677        0.00061833  
       -0.47996        0.0057357        0.00062561  
       -0.47866         0.005795        0.00063297  
       -0.47736        0.0058548        0.00064041  
       -0.47606        0.0059151        0.00064792  
       -0.47475         0.005976        0.00065551  
       -0.47345        0.0060375        0.00066318  
       -0.47215        0.0060995        0.00067093  
       -0.47085        0.0061622        0.00067876  
       -0.46954        0.0062254        0.00068667  
       -0.46824        0.0062892        0.00069465  
       -0.46694        0.0063535        0.00070272  
       -0.46564        0.0064185        0.00071088  
       -0.46433        0.0064841        0.00071911  
       -0.46303        0.0065502        0.00072743  
       -0.46173         0.006617        0.00073584  
       -0.46043        0.0066844        0.00074433  
       -0.45912        0.0067524        0.00075291  
       -0.45782         0.006821        0.00076157  
       -0.45652        0.0068903        0.00077033  
       -0.45522        0.0069602        0.00077917  
       -0.45391        0.0070307         0.0007881  
       -0.45261        0.0071019        0.00079712  
       -0.45131        0.0071737        0.00080623  
       -0.45001        0.0072461        0.00081544  
        -0.4487        0.0073192        0.00082473  
        -0.4474         0.007393        0.00083413  
        -0.4461        0.0074675        0.00084361  
        -0.4448        0.0075426        0.00085319  
       -0.44349        0.0076184        0.00086287  
       -0.44219        0.0076949        0.00087265  
       -0.44089        0.0077721        0.00088252  
       -0.43959        0.0078499        0.00089249  
       -0.43828        0.0079285        0.00090256  
       -0.43698        0.0080077        0.00091274  
       -0.43568        0.0080877        0.00092301  
       -0.43438        0.0081684        0.00093339  
       -0.43307        0.0082498        0.00094387  
       -0.43177         0.008332        0.00095445  
       -0.43047        0.0084148        0.00096514  
       -0.42917        0.0084984        0.00097594  
       -0.42786        0.0085828        0.00098685  
       -0.42656        0.0086679        0.00099786  
       -0.42526        0.0087537          0.001009  
       -0.42396        0.0088404         0.0010202  
       -0.42265        0.0089277         0.0010316  
       -0.42135        0.0090159          0.001043  
       -0.42005        0.0091048         0.0010546  
       -0.41875        0.0091945         0.0010663  
       -0.41744         0.009285         0.0010781  
       -0.41614        0.0093763           0.00109  
       -0.41484        0.0094684          0.001102  
       -0.41354        0.0095613         0.0011141  
       -0.41223         0.009655         0.0011264  
       -0.41093        0.0097496         0.0011388  
       -0.40963        0.0098449         0.0011513  
       -0.40833        0.0099411         0.0011639  
       -0.40702         0.010038         0.0011767  
       -0.40572         0.010136         0.0011896  
       -0.40442         0.010235         0.0012026  
       -0.40312         0.010334         0.0012157  
       -0.40181         0.010435          0.001229  
       -0.40051         0.010536         0.0012423  
       -0.39921         0.010638         0.0012559  
       -0.39791         0.010741         0.0012695  
        -0.3966         0.010845         0.0012833  
        -0.3953          0.01095         0.0012972  
         -0.394         0.011056         0.0013112  
        -0.3927         0.011162         0.0013254  
       -0.39139          0.01127         0.0013397  
       -0.39009         0.011378         0.0013542  
       -0.38879         0.011488         0.0013688  
       -0.38749         0.011598         0.0013835  
       -0.38618         0.011709         0.0013984  
       -0.38488         0.011822         0.0014134  
       -0.38358         0.011935         0.0014286  
       -0.38228         0.012049         0.0014439  
       -0.38097         0.012164         0.0014594  
       -0.37967          0.01228          0.001475  
       -0.37837         0.012397         0.0014907  
       -0.37707         0.012515         0.0015066  
       -0.37576         0.012634         0.0015227  
       -0.37446         0.012754         0.0015389  
       -0.37316         0.012875         0.0015553  
       -0.37185         0.012998         0.0015718  
       -0.37055         0.013121         0.0015884  
       -0.36925         0.013245         0.0016053  
       -0.36795          0.01337         0.0016223  
       -0.36664         0.013496         0.0016394  
       -0.36534         0.013623         0.0016567  
       -0.36404         0.013752         0.0016742  
       -0.36274         0.013881         0.0016918  
       -0.36143         0.014012         0.0017096  
       -0.36013         0.014143         0.0017276  
       -0.35883         0.014276         0.0017458  
       -0.35753         0.014409         0.0017641  
       -0.35622         0.014544         0.0017826  
       -0.35492          0.01468         0.0018012  
       -0.35362         0.014817           0.00182  
       -0.35232         0.014955          0.001839  
       -0.35101         0.015095         0.0018582  
       -0.34971         0.015235         0.0018776  
       -0.34841         0.015377         0.0018971  
       -0.34711          0.01552         0.0019168  
        -0.3458         0.015664         0.0019368  
        -0.3445         0.015809         0.0019568  
