#rate pdf cdf
#  x      p(x)     cdf(x) 
        0.14874          0.86248           0.15906  
        0.14954          0.86179           0.15986  
        0.15034           0.8611           0.16066  
        0.15114          0.86042           0.16145  
        0.15194          0.85973           0.16225  
        0.15274          0.85904           0.16304  
        0.15354          0.85835           0.16384  
        0.15434          0.85767           0.16463  
        0.15514          0.85698           0.16542  
        0.15594           0.8563           0.16622  
        0.15674          0.85561           0.16701  
        0.15754          0.85493            0.1678  
        0.15834          0.85425           0.16859  
        0.15914          0.85356           0.16938  
        0.15994          0.85288           0.17017  
        0.16074           0.8522           0.17096  
        0.16154          0.85152           0.17174  
        0.16234          0.85084           0.17253  
        0.16313          0.85016           0.17332  
        0.16393          0.84948            0.1741  
        0.16473           0.8488           0.17489  
        0.16553          0.84812           0.17567  
        0.16633          0.84744           0.17646  
        0.16713          0.84676           0.17724  
        0.16793          0.84609           0.17803  
        0.16873          0.84541           0.17881  
        0.16953          0.84473           0.17959  
        0.17033          0.84406           0.18037  
        0.17113          0.84338           0.18115  
        0.17193          0.84271           0.18193  
        0.17273          0.84204           0.18271  
        0.17353          0.84136           0.18349  
        0.17433          0.84069           0.18427  
        0.17513          0.84002           0.18504  
        0.17593          0.83935           0.18582  
        0.17673          0.83868            0.1866  
        0.17753          0.83801           0.18737  
        0.17833          0.83734           0.18815  
        0.17913          0.83667           0.18892  
        0.17993            0.836           0.18969  
        0.18073          0.83533           0.19047  
        0.18153          0.83466           0.19124  
        0.18233            0.834           0.19201  
        0.18313          0.83333           0.19278  
        0.18393          0.83266           0.19355  
        0.18473            0.832           0.19432  
        0.18553          0.83133           0.19509  
        0.18633          0.83067           0.19586  
        0.18713             0.83           0.19663  
        0.18792          0.82934            0.1974  
        0.18872          0.82868           0.19816  
        0.18952          0.82801           0.19893  
        0.19032          0.82735           0.19969  
        0.19112          0.82669           0.20046  
        0.19192          0.82603           0.20122  
        0.19272          0.82537           0.20199  
        0.19352          0.82471           0.20275  
        0.19432          0.82405           0.20351  
        0.19512          0.82339           0.20428  
        0.19592          0.82273           0.20504  
        0.19672          0.82208            0.2058  
        0.19752          0.82142           0.20656  
        0.19832          0.82076           0.20732  
        0.19912          0.82011           0.20808  
        0.19992          0.81945           0.20883  
        0.20072           0.8188           0.20959  
        0.20152          0.81814           0.21035  
        0.20232          0.81749           0.21111  
        0.20312          0.81683           0.21186  
        0.20392          0.81618           0.21262  
        0.20472          0.81553           0.21337  
